"seqn","inq020","inq012","inq030","inq060","inq080","inq090","inq132","inq140","inq150","ind235","indfmmpi","indfmmpc","inq300","ind310","inq320"
95407,1,2,2,2,2,2,2,2,2,12,4.49,3,2,1,1
95408,2,2,1,2,2,2,2,2,2,5,0.88,1,2,1,3
95409,1,2,1,2,2,1,9,1,1,8,1.16,1,2,1,1
95410,1,2,1,2,2,2,1,2,2,99,NA,9,2,1,1
95411,1,1,1,2,2,2,2,2,2,11,5,3,1,NA,1
95412,9,2,2,1,1,2,2,2,2,4,0.68,1,2,1,2
95413,1,2,2,2,2,2,1,2,2,2,0.5,1,2,1,1
95414,2,2,2,2,2,2,2,2,2,99,NA,1,2,1,1
95415,1,1,2,2,2,2,2,1,2,12,5,3,1,NA,1
95416,1,1,2,2,2,2,2,1,2,12,5,3,1,NA,1
95417,2,2,1,2,2,2,2,2,2,3,0.85,1,2,1,4
95418,1,2,2,2,2,2,2,2,2,10,2.13,3,2,2,2
95419,1,2,1,2,2,2,2,2,2,77,NA,2,2,1,1
95420,1,1,2,2,2,2,1,2,1,5,0.71,1,2,1,1
95421,2,2,1,2,2,2,2,1,2,3,1.19,1,1,NA,1
95422,1,2,2,2,2,2,2,2,2,7,1.51,2,2,1,1
95423,1,1,2,1,2,2,2,1,1,5,0.83,1,2,1,1
95424,1,2,2,2,2,2,2,2,2,12,4.69,3,1,NA,1
95425,1,2,2,2,2,2,2,2,2,1,0,1,2,1,2
95426,1,2,2,2,2,2,2,2,2,5,0.55,1,2,1,1
95427,2,2,1,2,2,1,2,2,2,3,0.83,1,2,1,3
95428,1,1,2,2,2,2,2,2,1,8,1.67,2,2,1,2
95429,1,2,1,2,2,2,2,2,2,99,NA,1,2,1,1
95430,1,2,2,2,2,2,2,2,2,99,NA,3,2,3,1
95431,2,2,2,1,1,2,2,2,2,6,1.63,2,2,1,1
95432,1,2,2,2,2,2,2,1,1,8,1.46,2,1,NA,1
95433,1,2,2,2,2,2,2,2,1,6,0.78,1,2,1,2
95434,2,2,1,2,2,1,2,2,2,6,1.35,2,2,1,6
95435,2,2,1,2,2,2,1,2,2,99,NA,1,2,1,1
95436,1,2,2,2,2,2,2,2,2,6,0.96,1,2,1,1
95437,1,2,2,2,2,2,2,1,2,8,2.15,3,1,NA,2
95438,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
95439,1,2,2,2,2,2,2,2,2,10,2.63,3,1,NA,1
95440,2,2,1,2,2,2,2,2,2,3,1,1,2,1,66
95441,1,2,2,2,2,2,2,2,2,7,1.76,2,2,1,1
95442,1,2,2,2,2,2,2,2,2,99,NA,3,1,NA,1
95443,1,2,2,2,2,2,1,2,2,6,1.32,2,2,1,1
95444,1,1,2,2,2,2,2,2,1,3,0.49,1,2,1,1
95445,1,2,2,2,2,2,2,2,2,4,0.87,1,2,1,1
95446,1,2,2,2,2,2,2,2,2,7,3.65,3,2,1,2
95447,2,2,1,2,2,2,2,2,2,5,1.39,2,2,1,1
95448,2,2,1,2,1,2,2,1,2,6,2.69,3,1,NA,1
95449,1,2,2,2,2,2,2,2,2,10,3.53,3,2,2,1
95450,1,2,2,2,2,2,1,2,2,7,1.17,1,2,1,1
95451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95452,1,2,2,2,2,2,2,1,2,5,0.85,1,2,1,1
95453,1,1,2,2,2,2,2,2,2,12,3.91,3,2,3,1
95454,1,2,2,2,1,2,2,1,1,8,3.88,3,1,NA,7
95455,1,2,2,2,2,2,2,2,2,4,1.48,2,2,1,1
95456,1,1,2,2,2,2,2,1,2,10,2.45,3,1,NA,1
95457,1,2,2,2,2,1,2,2,1,7,1.24,1,2,1,1
95458,1,2,2,2,2,2,2,2,2,7,0.95,1,2,1,1
95459,1,2,2,2,2,2,2,2,2,6,1.6,2,2,1,1
95460,1,2,1,2,2,2,2,2,2,9,1.28,1,2,3,1
95461,1,2,2,2,2,2,2,2,2,99,NA,1,2,1,1
95462,1,1,2,2,2,2,2,2,2,6,1.07,1,2,1,1
95463,1,2,2,2,2,2,2,2,2,99,NA,9,2,1,1
95464,1,2,2,2,2,2,2,2,2,11,4.62,3,1,NA,1
95465,1,1,2,2,2,2,2,2,2,10,1.94,3,2,3,1
95466,1,1,1,2,1,2,2,1,2,12,5,3,1,NA,1
95467,2,2,1,2,1,2,2,1,2,5,1.68,2,2,1,3
95468,1,1,2,2,1,2,2,1,2,12,5,3,1,NA,2
95469,1,2,2,2,2,2,2,1,2,8,4.45,3,2,5,1
95470,2,2,2,2,2,2,2,2,2,2,0.41,1,2,1,3
95471,2,2,1,1,1,2,2,1,2,9,4.88,3,1,NA,1
95472,1,2,2,2,2,2,2,2,2,11,5,3,1,NA,1
95473,2,2,2,2,2,2,2,2,1,3,1.19,1,2,1,1
95474,2,2,2,2,2,2,2,2,1,2,0.57,1,2,1,1
95475,1,2,2,2,2,2,2,2,1,4,0.72,1,2,1,1
95476,2,2,2,2,2,2,2,2,2,77,NA,1,2,1,1
95477,1,1,2,2,2,2,2,2,2,99,NA,1,2,3,1
95478,1,2,2,2,2,2,2,2,1,6,1.2,1,2,1,1
95479,1,2,2,2,2,2,2,2,2,10,3.64,3,1,NA,1
95480,2,2,1,2,2,2,2,1,2,8,2.96,3,1,NA,1
95481,1,2,2,2,2,2,2,2,1,9,2.51,3,2,1,1
95482,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,1
95483,1,2,2,2,2,2,2,2,2,9,2.94,3,1,NA,1
95484,2,2,1,2,2,2,2,2,1,4,1.02,1,2,1,1
95485,1,2,2,2,2,2,2,1,1,12,3.87,3,1,NA,2
95486,1,1,2,2,2,2,2,1,2,11,3.26,3,2,1,1
95487,2,2,1,2,2,2,2,2,2,2,0.2,1,2,1,1
95488,1,2,2,2,2,2,2,2,2,9,2.08,3,2,1,1
95489,1,1,2,2,2,2,2,2,2,5,0.82,1,2,1,1
95490,1,2,2,2,2,2,2,1,1,8,2.35,3,1,NA,1
95491,1,2,2,2,2,2,2,2,1,9,1.62,2,2,1,1
95492,2,2,1,2,1,2,2,1,2,6,1.75,2,1,NA,1
95493,1,2,2,2,2,2,2,2,2,8,2.92,3,2,1,1
95494,1,2,2,2,2,2,2,2,2,5,1.15,1,2,1,1
95495,2,2,1,2,2,2,2,1,2,99,NA,3,1,NA,1
95496,1,2,2,2,2,2,2,2,2,7,1.43,2,2,1,1
95497,1,2,2,2,2,2,2,2,2,7,1.25,1,2,1,1
95498,1,2,2,2,2,2,2,2,2,3,0.49,1,2,1,1
95499,1,2,1,2,1,2,2,2,2,77,NA,3,7,NA,1
95500,1,2,1,2,2,2,1,2,2,5,1.46,2,2,1,1
95501,1,1,2,2,2,2,2,2,1,6,1.07,1,2,1,1
95502,1,1,2,2,2,2,2,2,2,8,1.9,3,2,2,1
95503,1,2,2,1,2,2,2,1,2,11,5,3,1,NA,1
95504,1,2,1,2,1,2,1,2,2,7,1.96,3,2,2,1
95505,1,2,2,2,2,2,2,1,2,7,2.36,3,1,NA,1
95506,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
95507,2,2,2,2,2,2,1,2,2,1,0,1,2,1,1
95508,2,2,1,2,2,2,1,2,2,99,NA,1,2,1,2
95509,1,1,2,2,2,2,2,2,2,10,2.96,3,2,4,1
95510,1,2,2,2,2,2,2,1,2,99,NA,3,1,NA,1
95511,1,1,2,2,2,2,2,1,2,12,5,3,1,NA,1
95512,1,2,1,2,2,1,2,2,1,10,2.13,3,2,1,2
95513,1,1,2,2,2,2,1,2,1,7,1.07,1,2,1,1
95514,1,2,2,2,2,2,2,2,2,11,2.67,3,2,2,1
95515,7,2,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,1
95516,1,2,1,2,2,2,2,2,2,11,2.42,3,2,4,1
95517,1,2,2,2,2,2,2,2,2,12,3.75,3,1,NA,1
95518,1,1,2,2,2,2,2,1,2,6,0.9,1,2,1,1
95519,2,2,1,2,2,2,2,2,2,4,1.41,2,2,1,1
95520,2,2,2,2,2,2,2,2,2,4,0.87,1,2,1,4
95521,1,2,2,2,2,2,2,2,2,7,1.25,1,2,1,1
95522,1,2,2,2,2,2,2,2,1,2,0.65,1,2,1,1
95523,1,1,2,2,2,2,2,2,2,2,0.29,1,2,1,2
95524,1,2,2,2,2,2,2,2,2,99,NA,1,2,1,1
95525,1,2,2,2,2,2,2,2,2,6,1.23,1,2,1,1
95526,2,2,1,1,1,1,2,2,1,3,0.8,1,2,1,9
95527,2,1,2,2,2,1,2,2,2,3,1,1,2,1,3
95528,1,1,1,2,1,2,2,1,2,12,5,3,1,NA,1
95529,1,2,2,2,2,2,2,2,2,3,0.38,1,2,2,2
95530,1,2,2,2,2,2,2,2,1,7,1.73,2,2,1,1
95531,1,2,2,2,2,2,2,2,2,9,4.98,3,1,NA,1
95532,1,2,2,2,2,2,2,2,2,9,1.78,2,1,NA,1
95533,2,2,1,2,1,2,2,1,2,4,1.34,2,2,1,1
95534,2,1,1,2,2,2,2,1,1,4,1.07,1,2,2,1
95535,1,1,1,1,2,1,1,2,1,2,0.46,1,2,1,1
95536,1,2,2,2,2,2,2,2,1,12,4.91,3,1,NA,1
95537,1,2,2,2,2,2,2,2,2,10,3.23,3,1,NA,1
95538,2,2,1,2,1,2,2,2,2,3,0.33,1,2,1,3
95539,2,2,1,1,1,1,2,2,1,8,2.96,3,1,NA,1
95540,2,2,1,2,1,2,2,2,2,4,0.47,1,2,3,1
95541,1,1,1,2,2,2,2,2,2,9,2.89,3,2,1,1
95542,1,1,1,1,2,1,2,2,2,8,2.35,3,2,1,1
95543,1,1,2,2,2,2,2,1,2,12,5,3,1,NA,1
95544,1,2,2,2,2,2,2,1,2,12,5,3,2,3,1
95545,1,1,2,2,2,2,2,2,2,3,0.41,1,2,1,2
95546,1,2,2,2,2,2,2,1,2,9,2.39,3,2,1,1
95547,1,2,1,2,2,1,2,2,2,4,1.11,1,2,1,2
95548,1,1,2,2,2,2,2,2,2,3,1.09,1,2,1,5
95549,1,2,2,2,2,2,2,2,2,10,3.94,3,2,2,1
95550,1,1,1,2,2,2,2,2,2,6,1.39,2,2,1,1
95551,1,2,2,2,2,2,2,2,2,99,NA,9,2,1,1
95552,1,1,2,2,2,2,2,2,2,9,2.04,3,1,NA,1
95553,2,2,1,2,1,2,2,1,2,11,5,3,1,NA,1
95554,1,2,2,2,2,2,2,2,2,6,1.14,1,2,1,1
95555,1,1,2,2,2,2,2,2,2,10,1.94,3,2,3,1
95556,1,2,2,2,2,2,2,2,2,8,2.31,3,2,1,1
95557,2,2,1,2,1,2,2,1,2,99,NA,3,1,NA,1
95558,1,2,1,2,2,2,2,2,2,3,0.58,1,2,1,1
95559,1,1,2,2,2,2,2,2,2,5,0.82,1,2,1,1
95560,1,2,2,2,2,2,2,2,2,99,NA,9,2,1,1
95561,1,2,1,2,9,1,2,2,2,2,0.52,1,2,1,2
95562,2,2,2,2,2,2,2,2,2,5,0.98,1,2,1,1
95563,1,2,2,2,2,2,2,1,2,11,5,3,2,3,1
95564,1,1,2,1,2,2,2,1,2,12,4.88,3,1,NA,1
95565,1,1,2,1,2,2,2,9,2,7,0.79,1,2,2,1
95566,2,2,1,2,2,2,2,2,2,99,NA,9,2,1,7
95567,1,2,2,2,2,2,2,2,2,12,2.84,3,1,NA,1
95568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95569,1,1,1,1,1,2,2,2,2,8,2.35,3,1,NA,1
95570,1,1,2,2,2,2,2,2,2,6,1.24,1,2,1,1
95571,1,2,2,2,2,2,2,2,2,77,NA,3,2,1,1
95572,9,9,9,9,7,7,7,7,7,NA,NA,NA,NA,NA,77
95573,1,2,2,2,2,2,2,2,2,11,5,3,2,2,1
95574,1,1,2,2,2,2,2,2,2,5,1.48,2,2,1,1
95575,1,1,2,2,2,2,2,2,2,7,3.46,3,2,4,1
95576,2,2,1,2,1,2,2,1,2,10,4.43,3,1,NA,1
95577,2,2,1,1,2,2,2,2,2,6,1.79,2,2,1,1
95578,1,2,2,2,1,2,2,1,2,11,5,3,1,NA,1
95579,2,2,1,2,2,2,2,2,2,5,2,3,1,NA,3
95580,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,9
95581,1,2,2,2,2,2,2,2,2,6,0.92,1,2,1,1
95582,1,2,2,2,2,2,2,2,2,11,5,3,1,NA,1
95583,2,2,2,2,2,2,2,2,2,7,2.22,3,2,1,1
95584,1,1,2,2,2,2,2,2,2,99,NA,3,1,NA,1
95585,1,2,2,2,2,2,2,2,2,99,NA,3,1,NA,1
95586,1,2,2,2,2,1,2,2,2,6,0.93,1,2,1,3
95587,1,2,2,2,2,2,2,2,2,11,3.82,3,2,2,1
95588,2,2,2,2,1,2,2,2,2,5,1.79,2,2,2,1
95589,1,2,2,2,2,2,2,2,2,10,3.53,3,2,1,1
95590,1,2,2,2,2,2,2,2,1,8,1.85,2,2,1,1
95591,1,2,2,2,2,2,2,2,2,12,4.62,3,1,NA,1
95592,1,2,2,2,2,2,2,2,2,4,0.92,1,2,1,2
95593,2,1,1,2,1,2,2,2,2,11,5,3,2,4,1
95594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95595,1,2,2,2,2,2,2,1,2,5,0.85,1,2,1,1
95596,1,1,2,2,2,2,2,2,2,7,1.73,2,2,1,1
95597,1,2,1,2,1,2,2,1,2,12,5,3,1,NA,1
95598,1,2,2,2,2,2,2,2,2,8,2.1,3,2,1,1
95599,1,1,2,2,2,2,2,2,1,7,2.97,3,1,NA,1
95600,2,2,1,1,1,2,2,2,2,99,NA,3,1,NA,7
95601,2,1,1,2,2,1,2,2,1,4,0.67,1,2,1,1
95602,1,2,2,1,2,2,2,2,2,99,NA,1,2,1,1
95603,2,2,2,2,2,2,2,2,1,2,0.2,1,2,1,1
95604,1,2,2,1,2,2,2,2,1,11,2.86,3,1,NA,1
95605,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
95606,2,1,2,2,2,2,2,2,2,5,1.18,1,2,1,1
95607,1,2,2,2,2,2,2,2,2,8,1.67,2,2,1,1
95608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95609,1,2,1,1,2,2,2,2,2,12,5,3,1,NA,1
95610,1,2,2,2,2,2,2,2,2,9,2.44,3,2,1,1
95611,1,2,2,2,2,2,1,2,2,1,0,1,2,1,4
95612,7,2,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,77
95613,1,1,2,2,2,2,2,2,1,7,1.76,2,2,1,2
95614,1,2,2,2,2,2,2,2,1,8,1.91,3,2,4,8
95615,2,2,1,2,2,2,2,1,2,5,1.82,2,7,NA,1
95616,1,2,2,2,1,2,1,2,1,11,3.07,3,2,3,1
95617,1,2,2,2,2,2,2,2,2,12,4.17,3,2,1,1
95618,1,2,2,2,2,2,1,2,2,3,0.48,1,2,1,1
95619,1,2,2,2,2,2,2,2,2,10,2.45,3,2,1,1
95620,1,1,2,2,2,2,2,2,2,7,1.22,1,2,1,4
95621,1,2,2,2,2,2,2,2,2,8,1.67,2,2,1,1
95622,1,2,2,2,2,2,2,2,2,5,0.65,1,2,1,1
95623,1,2,2,2,2,2,2,2,2,10,4.08,3,1,NA,1
95624,1,2,1,2,1,2,2,1,2,11,2.36,3,2,4,2
95625,1,2,2,2,2,2,2,2,2,11,3.26,3,1,NA,1
95626,1,2,1,2,2,1,2,2,2,5,0.96,1,2,1,1
95627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95628,1,2,2,2,2,2,2,2,2,5,0.95,1,2,1,1
95629,2,2,1,2,2,2,2,2,2,3,0.9,1,2,1,6
95630,2,2,2,2,1,2,2,2,2,4,1.48,2,2,1,1
95631,2,2,2,2,2,2,2,2,2,99,NA,1,2,1,1
95632,1,2,2,2,2,2,2,2,2,10,3.02,3,1,NA,1
95633,1,2,1,2,2,2,2,2,1,12,2.68,3,1,NA,1
95634,1,1,2,2,1,2,1,2,2,11,2.92,3,1,NA,1
95635,1,2,2,2,2,2,1,2,2,8,1.67,2,2,1,1
95636,1,2,2,2,2,2,2,2,2,99,NA,3,2,2,1
95637,2,2,1,2,1,2,2,1,2,6,2.79,3,1,NA,1
95638,1,2,1,2,1,1,2,2,2,77,NA,1,2,1,1
95639,1,2,2,2,2,2,2,2,2,11,5,3,1,NA,1
95640,1,1,2,2,2,2,2,2,2,5,1.15,1,2,1,1
95641,2,2,1,2,2,1,2,2,2,6,1.2,1,2,1,2
95642,1,2,2,2,2,2,2,2,2,8,1.71,2,1,NA,1
95643,1,1,2,2,2,2,2,2,2,12,5,3,1,NA,1
95644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95645,1,1,1,2,2,2,2,2,2,7,1.46,2,2,1,1
95646,1,2,2,2,2,2,2,2,2,6,1,1,2,1,1
95647,1,1,2,2,2,2,2,2,2,99,NA,1,2,3,1
95648,2,2,1,2,1,2,2,1,2,3,1.09,1,2,4,1
95649,1,2,1,2,2,2,2,2,2,9,4.98,3,2,3,1
95650,1,2,2,2,2,2,2,1,2,99,NA,3,2,2,1
95651,1,1,1,2,1,2,2,1,2,10,4.43,3,1,NA,1
95652,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
95653,1,2,2,2,2,2,2,2,1,4,0.92,1,2,1,1
95654,2,2,1,2,1,2,2,2,2,NA,NA,NA,NA,NA,1
95655,1,1,2,2,2,2,2,2,2,10,2.96,3,2,4,1
95656,2,2,1,2,2,2,2,2,2,5,1.68,2,2,1,3
95657,1,2,2,2,2,2,2,2,2,8,3.25,3,2,3,4
95658,1,2,2,2,2,2,2,2,1,12,4.11,3,2,2,1
95659,2,2,2,2,2,2,1,2,2,1,0.18,1,2,1,1
95660,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
95661,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,77
95662,1,2,2,2,2,2,2,2,2,7,3.3,3,2,4,3
95663,1,2,2,2,2,2,2,2,2,5,0.82,1,2,2,1
95664,1,2,2,2,2,2,2,2,1,4,1.59,2,2,1,4
95665,1,1,2,2,2,2,2,2,2,4,1.49,2,2,1,1
95666,1,2,2,2,2,2,2,2,2,1,0,1,2,1,1
95667,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
95668,1,2,2,2,2,1,2,2,2,3,0.68,1,2,1,1
95669,1,1,2,2,2,2,2,2,2,7,2.02,3,2,2,1
95670,1,2,2,2,2,2,2,2,2,99,NA,2,2,1,1
95671,1,2,1,2,1,2,2,1,2,9,3.69,3,1,NA,1
95672,2,2,1,2,1,2,2,1,2,12,5,3,1,NA,1
95673,2,2,1,2,1,2,2,2,2,7,2.22,3,1,NA,1
95674,1,2,2,2,2,2,2,2,2,11,4.7,3,2,1,1
95675,2,2,1,2,2,2,2,2,2,3,0.99,1,2,2,1
95676,1,2,1,2,1,2,2,2,2,7,1.39,2,2,1,1
95677,1,1,2,2,2,2,2,1,1,9,3.69,3,1,NA,1
95678,1,2,2,2,2,2,2,2,1,8,2.35,3,2,1,1
95679,1,1,2,2,2,2,2,1,2,12,5,3,1,NA,1
95680,1,2,2,2,2,2,2,2,2,7,1.73,2,2,1,1
95681,1,2,1,2,2,2,2,1,2,11,4.68,3,1,NA,1
95682,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
95683,1,1,2,2,2,2,2,2,2,9,2.89,3,1,NA,1
95684,1,1,2,2,2,2,2,2,1,12,5,3,1,NA,2
95685,1,2,2,2,2,2,2,2,1,6,0.77,1,2,1,1
95686,2,1,1,2,2,1,2,2,1,4,0.67,1,2,1,1
95687,2,2,1,2,2,2,2,2,2,3,0.95,1,2,1,6
95688,1,2,2,2,2,2,1,2,1,4,0.76,1,2,1,1
95689,2,1,2,2,2,2,2,2,2,1,0,1,1,NA,1
95690,1,2,2,2,2,2,2,2,2,1,0,1,2,1,1
95691,1,2,2,2,2,2,2,2,2,6,1,1,2,1,1
95692,1,2,1,1,1,1,2,2,2,8,1.95,3,2,1,1
95693,1,2,1,2,1,2,2,2,2,12,5,3,1,NA,1
95694,1,2,2,2,2,2,2,1,2,11,3.41,3,1,NA,1
95695,1,2,2,2,2,2,2,2,2,99,NA,9,2,1,7
95696,2,2,1,2,2,1,2,2,2,2,0.73,1,2,1,6
95697,1,2,2,2,2,2,2,1,2,12,4.88,3,1,NA,1
95698,1,2,2,2,2,2,2,2,2,12,5,3,2,99,1
95699,1,2,1,1,2,2,2,2,2,7,1.67,2,2,3,1
95700,9,2,2,2,2,2,2,2,2,99,NA,9,9,NA,1
95701,1,1,2,2,2,2,2,1,2,77,NA,7,2,77,1
95702,1,2,2,2,2,1,2,2,2,NA,NA,NA,NA,NA,1
95703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95704,1,2,2,2,2,2,2,2,2,9,2.94,3,2,1,1
95705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95706,1,2,1,2,2,2,1,2,2,4,0.53,1,2,1,1
95707,2,2,1,2,1,2,2,2,2,3,0.33,1,2,1,3
95708,1,2,2,2,2,2,2,1,2,11,5,3,2,1,1
95709,1,2,2,2,2,2,2,2,2,12,4.59,3,1,NA,1
95710,1,2,2,2,2,2,2,1,2,7,1.22,1,1,NA,1
95711,1,2,2,2,2,2,2,2,2,4,1.3,1,2,1,1
95712,1,2,2,2,2,2,2,1,2,10,4.08,3,1,NA,1
95713,1,2,2,2,1,2,2,2,2,4,1.48,2,2,2,1
95714,1,2,2,2,2,2,2,1,2,11,5,3,1,NA,1
95715,1,2,2,2,2,2,2,2,1,9,2.56,3,2,1,1
95716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95717,1,2,1,2,1,2,2,2,2,10,3.18,3,2,1,1
95718,1,2,1,2,2,2,2,2,2,99,NA,3,2,1,1
95719,1,2,2,2,2,2,2,2,2,5,1.15,1,2,2,1
95720,1,1,2,2,1,2,2,1,2,8,2.92,3,1,NA,1
95721,1,2,2,2,2,1,2,2,2,NA,NA,NA,NA,NA,1
95722,1,2,2,2,2,2,2,2,2,99,NA,1,2,1,1
95723,2,2,1,2,1,2,2,1,2,5,1.85,2,1,NA,1
95724,1,2,2,2,2,2,2,1,2,12,4.88,3,1,NA,1
95725,1,2,1,2,2,2,2,2,2,99,NA,3,1,NA,1
95726,1,2,2,2,2,2,2,2,2,5,1.48,2,2,1,1
95727,1,1,1,2,2,2,2,2,2,4,1.11,1,2,1,1
95728,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
95729,1,2,1,2,2,1,2,1,2,9,3.65,3,1,NA,1
95730,1,2,2,2,2,2,2,2,2,3,0.71,1,2,1,1
95731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95732,1,2,2,1,2,2,2,2,2,5,0.96,1,2,1,1
95733,1,1,2,2,2,2,2,9,2,99,NA,3,1,NA,1
95734,2,2,1,2,1,2,2,2,2,5,1.99,3,2,5,1
95735,1,2,2,1,2,2,2,2,2,6,0.82,1,2,1,1
95736,2,2,1,2,2,2,2,2,2,3,0.58,1,2,1,1
95737,1,2,2,2,2,1,2,2,2,7,1.46,2,2,1,1
95738,2,1,2,1,2,2,1,2,2,3,0.46,1,2,1,1
95739,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
95740,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
95741,1,1,2,2,2,2,2,1,2,1,0.34,1,2,4,1
95742,1,2,2,2,2,2,2,2,1,7,2.59,3,2,1,1
95743,1,2,2,2,2,2,1,2,2,99,NA,9,2,1,2
95744,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
95745,2,2,1,1,2,2,2,2,2,7,2.14,3,2,1,1
95746,1,2,2,2,2,2,2,2,2,5,0.98,1,2,1,1
95747,1,2,2,2,2,2,1,2,2,6,1.2,1,2,1,1
95748,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
95749,1,2,2,2,2,2,2,2,2,7,1.46,2,2,1,1
95750,1,2,1,2,2,2,2,2,2,7,1.09,1,2,1,1
95751,1,2,2,2,2,2,2,2,2,6,1.13,1,1,NA,1
95752,2,2,1,2,2,2,2,1,2,6,1.58,2,2,1,1
95753,1,2,2,1,1,2,2,2,2,11,4.22,3,2,3,1
95754,1,1,2,2,2,2,2,2,2,3,0.69,1,2,1,1
95755,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
95756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95757,1,2,2,2,2,2,2,2,2,4,0.57,1,2,1,1
95758,2,2,2,2,2,2,2,2,1,3,0.33,1,2,1,3
95759,1,2,1,2,2,2,2,2,2,2,0.4,1,2,1,6
95760,1,2,2,2,2,2,1,2,1,4,0.76,1,2,1,1
95761,1,2,2,2,2,2,2,2,2,1,0,1,2,1,1
95762,1,2,2,2,2,2,2,2,2,5,1.48,2,2,1,1
95763,2,2,1,2,1,2,2,2,2,5,1.24,1,1,NA,1
95764,9,2,2,2,2,2,2,9,2,99,NA,9,9,NA,1
95765,1,2,2,2,2,2,2,2,2,4,0.65,1,2,1,4
95766,1,2,2,2,2,2,2,1,1,9,2.04,3,2,3,1
95767,1,2,2,1,2,2,2,2,2,5,0.96,1,2,1,1
95768,1,2,1,2,1,2,2,1,2,99,NA,3,2,1,1
95769,1,2,2,2,1,2,2,1,1,9,2.89,3,2,1,1
95770,2,2,1,1,2,2,2,2,1,5,1.69,2,2,1,1
95771,1,1,1,2,1,1,2,1,2,11,4.11,3,1,NA,1
95772,2,2,2,1,2,2,1,2,1,12,5,3,2,1,1
95773,1,1,2,2,2,1,2,2,2,7,1.56,2,2,1,1
95774,1,2,2,2,2,2,2,2,2,12,4.39,3,2,1,1
95775,1,2,2,2,2,2,2,2,2,77,NA,2,7,NA,1
95776,1,2,2,2,2,2,2,2,1,6,1.77,2,2,1,1
95777,2,1,1,2,2,2,2,2,2,4,1.03,1,2,1,1
95778,1,2,2,2,2,2,2,2,2,1,0,1,2,1,1
95779,2,1,2,2,2,2,2,2,2,2,0.24,1,2,1,1
95780,2,2,1,2,1,2,2,2,2,6,2,3,2,1,1
95781,1,2,2,2,2,2,2,2,2,1,0,1,2,1,1
95782,2,1,1,1,1,1,2,2,1,8,1.19,1,2,1,1
95783,1,2,2,2,2,2,2,2,2,8,2.64,3,2,1,1
95784,1,2,2,2,2,2,2,2,1,9,1.75,2,2,1,1
95785,1,2,2,2,2,2,1,2,2,2,0.28,1,2,1,3
95786,1,1,2,2,2,2,2,2,2,12,4.17,3,1,NA,1
95787,1,2,2,2,2,2,2,2,2,77,NA,9,2,99,1
95788,1,2,2,2,2,2,2,1,2,11,5,3,1,NA,1
95789,1,2,2,2,2,2,2,2,2,9,3.65,3,2,3,1
95790,9,2,2,2,2,2,2,2,2,99,NA,1,2,3,1
95791,1,2,2,2,2,2,2,2,2,99,NA,1,2,1,6
95792,1,2,2,2,2,2,2,2,2,7,2.99,3,2,3,1
95793,1,2,2,2,2,2,2,2,2,7,1.73,2,2,1,2
95794,1,2,2,2,2,2,2,1,2,5,1.4,2,2,3,1
95795,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,1
95796,7,2,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,77
95797,1,1,2,2,2,2,2,2,1,7,1.25,1,2,1,1
95798,1,2,1,2,1,2,2,1,2,4,1.55,2,1,NA,1
95799,1,2,2,2,2,2,2,2,2,5,0.98,1,2,2,1
95800,1,2,2,2,2,2,2,2,2,6,1.85,2,2,1,1
