"seqn","cbd010","cbq020","cbq030","cbq040","cbq050","cbq060","cbd070","cbd090","cbd110","cbd120","cbd130","cbq140","cbd150","cbd160","cbd170","cbd180","cbq190"
50231,1,3,3,1,1,1,400,50,100,25,25,2,7,3,120,3,3
50232,2,4,4,3,5,1,5,0,0,150,10,6,5,0,NA,0,NA
50233,2,1,1,3,1,4,321,64,0,50,0,2,5,6,60,6,6
50234,2,2,2,2,1,3,600,150,200,200,40,1,15,5,90,7,5
50235,2,1,1,2,1,3,400,0,0,200,60,2,15,4,120,7,5
50236,1,1,2,3,2,3,500,0,20,20,0,2,20,7,180,10,10
50237,2,3,4,3,5,2,400,0,0,0,0,4,15,7,60,7,7
50238,2,3,1,1,3,5,100,0,0,300,0,3,5,1,30,666,NA
50239,1,1,1,3,3,1,450,200,200,150,0,1,180,7,30,7,7
50240,2,3,3,2,5,2,400,0,0,0,0,1,20,7,45,7,7
50241,2,1,1,1,5,1,400,50,0,125,60,2,5,3,180,4,4
50242,2,1,1,1,5,2,100,0,0,50,0,1,5,2,40,2,2
50243,1,2,3,3,5,1,500,100,0,30,0,2,15,7,60,7,7
50244,2,1,1,1,3,1,428,0,85,0,0,2,10,7,120,11,11
50245,2,1,2,1,5,1,100,0,200,100,0,2,20,2,90,1,1
50246,2,1,1,1,5,5,40,5,0,60,0,3,5,1,30,1,1
50247,2,1,1,1,5,1,400,0,0,200,50,2,120,3,60,4,4
50248,1,2,2,3,4,2,200,30,0,40,0,4,45,4,105,3,3
50249,2,1,1,1,4,1,250,0,30,40,0,3,5,6,180,7,6
50250,2,1,2,3,5,1,400,0,0,0,0,2,35,7,90,7,7
50251,2,1,1,3,5,1,250,0,0,0,0,2,10,6,60,6,6
50252,1,2,2,1,1,1,171,0,0,0,0,3,25,2,60,14,10
50253,2,1,1,1,5,1,1000,250,0,150,100,1,5,3,120,4,4
50254,2,1,2,3,5,1,600,0,0,0,100,4,20,7,120,7,7
50255,2,1,1,1,2,2,400,25,0,30,4,2,20,4,60,4,4
50256,2,1,2,2,5,3,1285,342,0,100,0,2,40,7,180,7,7
50257,2,1,1,1,1,2,100,0,500,125,0,2,5,6,60,15,15
50258,1,1,1,1,5,1,1285,257,107,257,0,2,15,2,60,4,4
50259,1,1,1,3,1,4,642,0,0,250,0,2,10,4,45,2,2
50260,2,1,1,1,1,1,200,0,0,100,0,3,5,3,30,0,NA
50261,2,1,1,1,1,2,800,100,100,500,100,2,30,5,90,10,10
50262,1,1,1,3,5,5,488,128,0,0,0,2,5,7,120,7,7
50263,2,1,1,3,1,1,200,0,0,0,0,3,60,5,99999,999,NA
50264,2,2,2,2,5,2,100,0,300,100,0,2,10,7,120,7,7
50265,2,1,1,1,5,5,100,0,0,0,0,1,5,7,60,666,NA
50266,1,1,1,1,4,1,428,64,20,200,30,2,5,7,60,21,21
50267,1,1,1,4,3,5,642,128,0,85,0,2,5,7,40,7,7
50268,2,1,1,1,5,1,600,50,0,200,0,3,15,4,60,4,4
50269,2,4,4,2,5,1,342,0,20,428,0,2,10,4,20,14,7
50270,2,1,1,3,5,3,400,0,0,100,0,2,4,7,90,666,NA
50271,2,1,1,1,5,1,700,150,0,428,30,2,10,7,120,4,4
50272,2,1,1,1,1,4,500,100,0,200,80,3,15,4,120,4,4
50273,2,2,5,3,5,2,428,50,0,0,0,4,15,3,99999,0,NA
50274,1,1,4,3,5,1,600,107,257,10,0,2,7,7,60,7,7
50275,2,1,1,2,5,2,1285,300,107,128,0,1,10,7,45,7,7
50276,2,2,2,3,5,3,500,0,0,70,999999,1,30,5,120,5,5
50277,2,1,1,1,1,5,1000,200,300,600,100,2,5,5,180,2,2
50278,1,1,1,3,5,2,250,0,0,20,0,3,7,1,60,1,1
50279,2,2,1,2,5,1,200,90,30,0,50,3,45,7,120,7,7
50280,2,2,1,2,1,2,1285,80,200,300,85,2,20,5,30,2,2
50281,2,3,3,4,5,3,400,50,0,50,0,3,5,0,NA,2,2
50282,2,1,1,4,5,5,150,0,200,0,0,2,60,7,120,7,7
50283,2,2,2,2,4,2,250,0,50,0,0,3,10,7,120,7,7
50284,2,1,2,4,5,4,250,25,0,60,0,3,15,5,300,14,14
50285,2,1,3,2,5,5,100,20,150,0,0,3,15,7,120,7,7
50286,2,2,2,3,5,3,500,0,0,70,999999,1,30,5,120,5,5
50287,2,1,2,1,5,1,500,100,0,40,40,4,30,5,120,5,5
50288,1,2,2,2,1,3,200,0,50,50,20,2,120,7,60,7,7
50289,2,1,1,1,5,4,800,200,0,120,0,1,10,4,60,4,4
50290,2,2,2,2,5,5,175,0,0,40,0,4,5,3,60,0,NA
50291,1,2,2,3,5,3,500,0,200,150,30,1,15,5,180,5,5
50292,2,2,4,4,1,4,600,200,0,40,0,2,10,5,60,7,7
50293,2,2,3,1,5,3,857,428,40,100,0,2,10,7,180,6,6
50294,2,3,3,3,5,2,857,214,100,85,40,2,15,6,120,3,3
50295,2,2,2,2,5,1,642,0,0,50,0,2,15,7,120,5,5
50296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50297,2,1,1,3,4,1,0,0,514,257,0,2,10,7,60,2,2
50298,2,2,2,2,5,2,200,60,0,50,0,5,3,6,50,5,5
50299,2,1,1,4,5,4,500,0,0,0,0,2,15,7,60,7,7
50300,2,1,1,3,1,5,1071,214,0,600,0,1,5,7,90,6,6
50301,2,1,1,2,1,2,999999,999999,999999,999999,30,4,5,1,60,1,0
50302,2,1,1,1,1,1,150,40,50,50,25,2,15,4,120,4,4
50303,2,2,2,5,5,5,50,0,20,0,0,3,5,7,20,666,NA
50304,2,2,2,2,5,3,350,0,0,100,0,1,15,6,1,8,8
50305,2,2,1,2,5,1,428,30,500,240,0,4,20,3,90,7,3
50306,2,1,1,4,4,5,342,0,0,0,0,4,25,7,60,7,7
50307,2,1,1,3,5,2,250,0,0,80,9,3,15,5,60,5,5
50308,1,1,1,4,1,3,500,0,100,80,30,2,5,7,120,1,1
50309,2,2,2,4,5,2,400,40,200,80,60,3,4,10,1,5,5
50310,2,2,2,4,5,4,240,40,171,30,0,3,10,7,120,5,5
50311,2,1,1,3,1,1,600,0,0,0,0,3,15,7,120,7,7
50312,1,4,4,1,5,1,50,0,0,300,100,6,10,0,NA,0,NA
50313,2,2,5,3,1,1,250,40,20,190,0,4,10,7,120,7,7
50314,1,1,1,1,1,1,500,0,0,1,0,2,10,7,60,7,7
50315,2,1,2,2,5,3,342,0,85,300,0,2,10,5,90,4,4
50316,2,2,2,1,5,1,1071,257,0,342,0,1,2,3,90,0,NA
50317,2,5,2,1,1,1,113,0,0,0,0,1,60,7,90,2,2
50318,2,1,2,2,1,1,800,200,300,100,100,1,5,4,120,5,5
50319,2,3,1,2,5,1,250,0,0,40,30,4,10,5,120,7,5
50320,2,1,1,1,5,5,800,150,0,50,30,3,20,6,60,30,30
50321,2,2,2,3,5,1,300,0,0,200,0,2,5,5,45,2,2
50322,1,1,1,3,5,1,900,0,0,35,0,2,5,7,120,14,14
50323,2,1,1,5,5,5,428,50,0,20,0,2,99999,7,120,666,NA
50324,2,1,1,2,5,1,180,15,0,0,0,2,5,2,60,2,2
50325,2,1,2,1,1,1,600,30,0,400,100,2,10,3,60,3,3
50326,2,1,1,3,5,2,300,0,80,0,0,2,10,7,30,7,7
50327,2,1,1,1,5,1,200,0,30,30,0,4,15,5,60,1,1
50328,2,1,1,3,3,3,428,0,90,107,0,2,5,7,30,7,7
50329,2,1,1,1,5,1,650,0,0,0,100,2,5,7,60,7,7
50330,2,2,3,4,1,4,500,100,50,150,80,3,15,6,60,7,6
50331,2,3,4,3,4,2,600,0,200,0,0,4,15,6,180,2,2
50332,2,1,1,1,5,1,200,0,0,24,0,3,NA,1,60,666,NA
50333,2,3,2,4,5,5,300,25,0,0,0,2,10,3,120,0,NA
50334,1,1,1,1,1,1,600,20,50,400,150,2,5,1,60,0,NA
50335,1,1,2,5,5,5,1114,10,0,0,0,2,30,6,15,666,NA
50336,2,2,2,3,5,3,100,0,30,220,20,3,10,7,120,5,5
50337,2,1,1,4,5,1,500,0,0,80,0,2,30,7,90,14,14
50338,2,2,1,1,5,1,500,30,0,500,150,2,10,3,60,4,4
50339,2,4,2,3,4,2,214,0,200,257,0,1,20,7,120,7,7
50340,2,3,3,3,1,3,400,0,150,30,15,2,45,4,60,4,4
50341,1,1,2,2,1,1,200,10,20,0,0,3,45,7,60,7,7
50342,1,2,1,3,5,2,200,0,0,0,0,6,5,5,120,666,NA
50343,2,2,2,1,5,1,400,0,0,40,0,3,330,4,120,4,4
50344,2,2,2,3,1,1,1000,150,50,50,100,1,20,4,120,1,1
50345,2,1,3,3,5,2,600,0,100,250,75,3,15,5,60,7,7
50346,2,1,1,1,4,1,214,0,0,150,0,1,10,3,90,666,NA
50347,2,2,3,1,5,2,125,0,50,250,214,3,5,0,NA,666,NA
50348,2,1,2,1,5,2,200,30,50,150,50,3,10,3,120,7,3
50349,1,1,1,1,1,1,857,85,200,250,0,2,5,5,60,5,5
50350,2,1,1,5,2,5,300,21,100,20,20,2,5,7,60,7,7
50351,2,4,3,4,4,2,100,20,0,200,0,4,15,0,NA,666,NA
50352,2,1,1,3,1,3,600,0,0,0,0,3,5,7,120,7,7
50353,2,1,2,1,5,1,400,0,0,160,0,2,60,6,120,7,6
50354,2,2,2,2,5,2,20,0,0,20,0,3,35,7,10,666,NA
50355,2,2,2,3,5,1,400,60,0,35,0,4,120,7,90,7,7
50356,2,1,1,1,1,1,15,0,0,15,10,6,10,0,NA,666,NA
50357,2,3,5,1,5,2,200,90,0,200,0,3,20,6,120,666,NA
50358,2,2,3,3,5,4,250,25,0,300,0,3,10,6,60,666,NA
50359,2,1,1,1,5,1,300,0,0,30,0,3,10,3,60,3,3
50360,2,2,2,2,5,3,400,0,0,50,0,4,20,0,NA,7,7
50361,2,1,2,2,1,4,428,42,15,857,40,2,10,4,60,7,4
50362,2,1,1,3,1,3,999999,999999,999999,999999,999999,1,10,7,60,7,7
50363,1,1,2,3,3,3,642,0,0,200,0,2,10,4,120,4,4
50364,2,1,1,1,5,1,250,0,20,200,50,3,5,7,120,7,7
50365,2,2,2,1,1,1,642,0,0,160,20,2,25,2,60,2,2
50366,2,2,4,2,5,1,500,0,100,214,0,2,30,7,45,7,7
50367,2,1,1,5,1,4,342,64,0,42,20,2,8,5,120,7,5
50368,2,2,2,3,5,2,300,25,30,25,0,2,20,7,60,14,14
50369,2,3,1,3,4,3,300,40,30,20,30,4,8,7,180,6,6
50370,2,1,1,5,4,5,30,0,0,0,0,4,5,1,60,666,NA
50371,1,2,1,2,1,1,300,0,300,75,75,4,10,5,60,5,5
50372,2,2,1,1,5,1,535,0,0,150,85,2,10,3,60,7,7
50373,2,1,1,1,1,1,500,100,0,350,75,2,15,4,120,4,4
50374,2,1,1,1,3,1,642,85,85,50,10,3,10,7,180,666,NA
50375,2,1,1,3,1,4,600,0,0,50,0,1,30,7,60,NA,14
50376,2,2,1,1,1,1,428,0,130,100,0,2,15,5,75,7,5
50377,2,2,2,2,5,2,300,50,85,200,128,4,30,5,120,2,2
50378,2,1,1,3,5,5,800,100,200,300,0,1,300,6,120,2,2
50379,2,2,1,3,2,1,200,25,100,150,25,2,5,4,60,5,3
50380,1,1,3,1,5,4,200,20,20,60,0,2,5,7,55,0,NA
50381,1,1,1,4,2,3,200,0,0,0,0,4,30,3,60,3,3
50382,1,1,1,1,5,1,500,50,100,50,50,2,5,7,90,14,14
50383,1,2,2,3,1,2,200,0,50,50,20,3,30,5,60,4,4
50384,1,1,2,3,3,4,685,128,0,70,85,2,5,5,60,7,5
50385,2,1,2,3,5,1,214,0,0,25,0,1,5,7,45,666,NA
50386,2,1,1,1,1,1,300,999999,0,0,0,2,30,7,60,7,7
50387,2,2,2,2,5,1,857,0,0,180,0,2,20,7,120,2,2
50388,2,1,1,3,5,4,400,0,0,0,20,3,10,6,60,7,6
50389,2,2,4,1,1,1,700,150,0,100,45,3,20,7,60,7,7
50390,2,1,5,1,5,2,364,64,0,0,0,3,10,7,60,666,NA
50391,2,1,1,3,1,3,500,100,300,200,0,3,8,4,60,5,5
50392,1,1,1,1,5,1,500,85,0,214,0,1,15,7,120,4,4
50393,2,1,1,1,5,3,642,42,0,50,20,2,15,4,90,7,7
50394,1,1,1,3,5,3,535,25,0,171,0,3,20,5,120,5,5
50395,2,1,1,1,4,1,300,0,50,200,0,3,5,2,120,2,2
50396,2,2,3,1,5,1,400,100,0,50,30,3,10,6,40,6,6
50397,2,3,3,1,5,1,300,0,0,0,40,1,5,3,90,3,3
50398,1,1,2,3,5,2,240,0,0,30,20,4,10,7,45,21,15
50399,2,2,2,4,5,4,428,0,0,0,0,2,10,7,1,7,7
50400,2,1,1,3,5,5,600,40,0,100,20,1,3,7,90,7,7
50401,2,1,1,3,1,1,250,0,0,30,0,3,15,7,180,7,7
50402,2,1,1,2,5,3,428,85,150,128,0,2,5,7,120,9,9
50403,2,2,1,4,1,5,0,0,642,100,0,1,5,6,90,6,6
50404,2,2,2,2,1,2,578,64,0,42,0,2,15,5,120,16,12
50405,2,1,3,1,1,3,600,125,0,10,10,2,30,5,60,4,4
50406,2,1,1,1,5,3,1285,150,55,50,0,1,10,7,90,7,7
50407,2,1,1,3,5,3,550,0,0,150,50,3,15,7,60,7,7
50408,2,1,1,1,5,3,800,160,40,80,0,2,10,6,45,14,12
50409,2,2,1,1,5,1,250,0,0,0,20,4,5,7,60,6,6
50410,2,1,3,2,5,5,100,20,150,0,0,3,15,7,120,7,7
50411,2,1,3,2,5,4,428,21,0,428,85,3,10,5,120,5,5
50412,1,1,3,5,5,5,300,0,0,150,0,2,30,7,90,18,18
50413,2,3,1,1,5,5,100,0,0,150,0,4,60,0,NA,666,NA
50414,2,2,2,4,1,4,500,25,0,200,0,3,10,4,60,21,11
50415,2,1,1,1,2,2,100,0,80,0,0,3,5,7,240,7,7
50416,1,1,1,1,1,1,500,0,250,100,0,4,10,7,120,0,NA
50417,2,1,1,2,1,5,5000,0,0,15,0,2,20,7,60,12,12
50418,1,2,2,3,3,4,400,0,50,100,25,2,10,2,60,3,3
50419,2,1,1,1,5,1,214,0,107,100,0,3,10,7,120,7,7
50420,1,1,1,1,1,1,600,20,50,400,150,2,5,1,60,0,NA
50421,2,2,1,1,5,1,500,0,100,100,0,2,10,7,60,7,7
50422,2,1,1,3,5,1,214,0,128,171,25,3,10,5,60,7,5
50423,1,1,1,1,1,2,385,0,8,5,0,2,10,7,90,21,21
50424,2,3,2,1,5,4,257,0,257,20,0,4,30,6,120,12,12
50425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50426,2,2,3,3,5,1,300,0,0,30,0,2,5,7,180,7,7
50427,2,1,1,3,3,1,326,50,20,120,0,2,5,5,40,10,10
50428,2,1,1,1,1,1,300,25,0,300,300,1,5,4,120,7,4
50429,2,1,1,1,5,1,200,0,0,100,0,2,6,7,60,7,7
50430,2,1,1,3,1,3,500,150,0,100,0,2,10,7,60,7,7
50431,1,2,2,5,5,1,75,0,999999,42,0,3,15,5,30,666,NA
50432,1,1,1,1,1,4,300,75,0,12,0,3,10,6,60,21,20
50433,2,2,2,3,5,2,500,0,200,100,0,2,120,7,90,6,6
50434,2,1,1,1,5,1,600,0,0,0,40,4,10,7,120,7,7
50435,2,1,1,3,5,1,428,0,160,100,0,3,5,7,120,5,4
50436,2,2,3,2,5,5,500,0,50,30,0,1,5,7,60,10,10
50437,2,1,1,3,1,5,321,85,0,30,0,2,5,4,60,4,4
50438,2,2,2,4,1,2,642,0,0,40,0,3,3,6,90,9,8
50439,2,1,1,1,5,1,400,85,0,250,50,1,20,2,30,2,2
50440,1,2,3,2,5,1,400,40,0,40,0,4,10,7,120,7,7
50441,2,1,1,2,5,1,500,100,0,60,0,1,10,5,120,5,5
50442,2,1,2,4,5,1,400,0,0,40,30,1,10,5,120,21,19
50443,2,1,2,4,5,3,450,0,0,400,50,2,10,5,60,5,5
50444,2,1,2,2,5,4,750,200,0,90,50,2,12,7,60,12,12
50445,2,4,2,3,5,2,300,50,30,20,20,3,10,6,30,0,NA
50446,2,1,4,1,1,1,214,0,1285,428,40,1,10,5,60,5,5
50447,2,1,3,3,5,2,300,25,200,45,21,3,5,5,60,14,11
50448,2,1,1,2,5,2,300,25,0,100,0,4,10,3,120,4,3
50449,1,2,1,1,5,4,700,200,200,100,50,2,30,4,120,0,NA
50450,2,1,1,1,4,2,700,0,150,35,25,3,10,6,120,0,NA
50451,2,3,5,1,5,1,400,0,0,100,0,3,15,7,90,2,2
50452,2,1,1,1,1,1,500,0,0,42,0,4,15,7,60,7,7
50453,2,3,3,3,5,2,300,0,150,100,50,2,10,5,60,5,5
50454,1,2,3,3,5,2,180,0,0,40,0,6,5,1,30,666,NA
50455,2,2,1,4,5,5,650,0,0,300,80,4,10,7,90,7,6
50456,2,1,1,2,3,1,600,60,0,0,25,3,10,7,180,2,2
50457,2,1,3,1,5,5,257,21,0,40,60,1,20,5,120,7,5
50458,1,2,1,2,1,1,300,0,300,75,75,4,10,5,60,5,5
50459,2,1,1,1,5,1,857,0,0,999999,0,2,10,2,60,3,3
50460,2,1,1,1,5,1,342,85,0,0,0,1,30,7,60,7,7
50461,2,1,1,1,5,4,300,75,0,257,0,4,60,7,60,7,7
50462,2,1,1,1,1,3,50,0,200,150,20,4,15,6,60,6,6
50463,2,2,4,1,5,1,500,0,0,100,0,2,20,7,90,12,12
50464,2,2,2,4,1,4,500,150,100,250,0,3,5,5,60,666,NA
50465,2,3,1,1,5,1,0,0,700,20,0,1,5,0,NA,0,NA
50466,2,3,4,1,5,1,107,21,0,260,260,2,7,0,NA,0,NA
50467,2,1,3,3,1,3,400,999999,999999,214,0,2,15,7,120,7,7
50468,1,2,2,3,3,2,107,0,0,0,0,4,15,5,120,7,7
50469,2,1,1,1,3,4,857,0,100,100,0,2,10,4,90,4,4
50470,2,1,1,5,5,1,250,50,20,150,40,4,6,4,45,0,NA
50471,2,1,1,1,5,1,1000,300,0,400,200,2,5,7,120,7,7
50472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50473,2,1,1,1,5,1,600,70,100,300,150,2,15,5,90,5,5
50474,2,1,1,2,5,3,428,85,150,128,0,2,5,7,120,9,9
50475,1,2,1,3,1,1,400,100,50,257,0,3,5,5,180,3,3
50476,2,3,4,3,4,2,600,0,200,0,0,4,15,6,180,2,2
50477,1,1,1,1,5,1,642,107,0,50,20,2,20,6,120,14,14
50478,2,1,1,1,1,5,1000,200,300,600,100,2,5,5,180,2,2
50479,2,2,2,1,2,4,500,0,100,60,100,3,15,3,60,0,NA
50480,2,1,1,2,2,2,20,0,0,0,0,6,10,0,NA,666,NA
50481,2,2,2,3,1,1,200,15,0,0,0,3,5,4,120,666,NA
50482,2,3,4,3,5,3,60,0,0,999999,0,6,20,0,NA,666,NA
50483,2,1,1,1,5,1,400,0,0,100,50,3,300,5,60,11,11
50484,1,1,1,4,1,4,320,40,80,45,0,2,5,7,120,7,7
50485,2,3,2,3,4,2,40,0,0,171,0,3,5,7,120,666,NA
50486,2,2,2,2,4,3,642,0,0,120,0,2,10,7,120,7,7
50487,2,3,2,2,2,2,1285,0,0,428,128,2,5,4,120,1,1
50488,2,1,1,1,5,1,400,120,128,999999,0,3,10,7,60,5,5
50489,2,2,3,1,5,1,350,75,20,40,0,2,10,6,60,6,6
50490,2,1,1,3,5,4,1071,0,0,0,0,1,15,7,120,7,7
50491,2,3,1,3,5,3,257,0,0,0,0,2,5,7,1,14,14
50492,2,1,1,1,5,1,300,0,0,50,0,1,25,6,60,3,3
50493,2,2,3,5,5,1,428,0,257,0,60,2,30,4,1,1,1
50494,2,1,2,1,5,3,400,75,80,30,0,1,15,7,75,0,NA
50495,2,2,3,2,5,1,428,0,85,171,0,2,10,5,90,5,5
50496,2,1,1,1,5,1,600,200,0,128,50,2,10,5,90,5,5
50497,2,1,1,1,2,2,250,0,0,100,20,2,15,5,30,666,NA
50498,1,1,3,1,5,1,100,0,50,50,0,2,30,7,90,7,7
50499,2,1,2,2,5,4,200,20,20,10,0,1,10,7,90,666,NA
50500,2,5,1,4,5,2,400,100,100,50,10,4,5,2,90,2,2
50501,2,1,4,1,1,1,642,107,0,999999,20,2,10,7,60,4,4
50502,1,2,3,3,5,1,500,100,0,30,0,2,15,7,60,7,7
50503,2,2,3,3,5,4,128,12,0,0,0,2,4,7,60,7,7
50504,2,1,2,1,5,1,800,0,0,300,100,2,10,3,60,3,3
50505,2,1,1,2,5,1,600,150,100,30,25,3,30,7,60,6,6
50506,2,4,4,1,5,1,214,0,0,0,0,2,5,7,60,7,7
50507,2,1,1,4,5,5,428,0,214,100,642,3,20,0,NA,0,NA
50508,2,2,1,4,1,3,514,0,0,0,30,1,5,4,60,0,NA
50509,1,1,1,2,2,3,600,250,200,428,0,3,15,7,60,3,3
50510,2,3,1,1,5,5,200,NA,0,50,20,2,10,7,60,14,14
50511,2,1,2,1,1,3,100,0,250,250,0,3,20,4,90,3,3
50512,2,1,1,1,1,5,520,45,0,999999,20,2,20,7,60,7,7
50513,2,1,1,2,1,3,600,60,120,100,0,3,5,7,60,7,7
50514,1,1,1,1,1,1,428,42,50,15,15,2,10,7,120,7,7
50515,2,1,1,3,1,5,500,50,100,350,0,2,10,5,45,10,10
50516,1,1,1,4,1,3,857,0,50,80,0,2,8,6,60,6,6
50517,1,2,1,1,1,4,300,0,100,200,40,4,20,4,90,12,12
50518,2,1,1,3,5,5,750,0,300,0,40,3,10,7,180,7,7
50519,2,1,3,3,5,3,350,70,200,60,0,2,10,7,60,4,4
50520,2,1,1,3,1,3,400,0,100,100,0,1,15,5,60,3,2
50521,2,4,2,2,5,1,400,10,0,100,0,3,1,5,45,7,5
50522,2,1,1,3,1,4,857,214,0,500,150,1,5,5,90,6,6
50523,2,1,1,1,1,3,450,50,200,200,0,2,10,4,90,12,11
50524,2,1,1,2,1,5,642,64,0,25,0,2,10,7,60,4,4
50525,2,3,2,3,5,1,707,64,64,15,0,1,7,3,90,0,NA
50526,2,1,4,4,5,1,300,0,0,30,0,4,5,7,60,7,7
50527,2,1,1,1,1,2,500,0,50,100,0,4,15,7,90,0,NA
50528,2,1,2,1,2,5,214,10,0,0,0,2,10,7,30,666,NA
50529,2,1,2,3,1,5,171,42,0,450,0,2,5,0,NA,666,NA
50530,2,2,3,1,5,1,300,0,0,10,0,4,7,1,180,666,NA
50531,2,1,1,3,1,3,500,100,0,0,0,1,5,7,30,7,7
50532,2,1,1,4,2,5,500,50,50,120,0,1,15,6,90,6,6
50533,2,1,1,1,5,1,700,50,0,100,0,1,6,7,40,7,7
50534,1,1,1,1,1,1,40,0,560,40,22,2,10,7,120,14,14
50535,2,3,1,3,5,4,69,0,0,0,0,3,10,0,NA,666,NA
50536,2,1,1,1,1,1,450,0,50,100,0,2,15,7,240,14,14
50537,2,2,1,3,5,4,70,0,0,0,0,1,5,7,120,666,NA
50538,2,1,1,1,3,1,857,214,200,30,20,2,3,7,60,1,1
50539,2,2,3,1,5,1,180,0,200,40,0,4,10,5,90,5,5
50540,2,1,1,3,1,4,800,0,600,1500,0,1,2,0,NA,7,0
50541,1,1,1,1,5,1,300,50,40,107,0,3,20,7,120,7,7
50542,2,1,1,3,5,1,450,50,150,500,350,2,10,0,NA,21,0
50543,2,2,3,4,5,5,200,0,0,0,0,2,10,7,60,7,7
50544,2,2,1,1,5,2,200,25,0,150,0,3,10,3,30,4,2
50545,2,1,1,1,1,1,557,0,128,75,20,1,5,1,45,666,NA
50546,2,1,2,3,5,3,300,0,0,0,0,3,60,7,120,7,7
50547,2,1,1,1,5,1,600,85,85,642,0,2,15,7,60,5,5
50548,2,1,1,1,3,5,300,20,200,999999,0,2,30,7,30,7,7
50549,2,2,2,3,5,4,321,0,0,0,0,1,15,7,120,7,7
50550,1,1,1,1,5,4,340,40,100,50,20,3,15,4,120,0,NA
50551,2,2,2,2,5,4,642,85,125,128,0,2,5,6,45,21,18
50552,1,2,2,4,3,4,514,0,75,0,0,1,2,7,180,7,7
50553,1,1,1,1,5,3,400,150,200,300,0,3,10,0,NA,5,5
50554,1,1,1,1,5,2,500,100,0,4,15,4,10,6,120,0,NA
50555,2,1,1,1,5,1,300,0,0,400,0,3,10,3,60,0,NA
50556,1,1,1,2,5,1,150,0,0,40,0,3,30,4,120,2,2
50557,2,3,1,3,5,1,400,100,5,0,30,2,30,4,120,0,NA
50558,2,1,1,4,5,2,150,0,137,45,30,4,5,2,60,7,2
50559,2,1,1,1,5,1,257,42,171,60,0,2,15,6,90,14,14
50560,1,1,4,3,1,3,999999,999999,21,20,0,1,10,3,30,666,NA
50561,2,1,1,3,1,1,300,0,150,200,75,3,10,4,45,7,4
50562,2,1,2,1,1,1,428,64,200,257,40,1,15,7,60,15,15
50563,2,2,2,2,5,2,400,0,0,150,80,3,10,3,90,3,3
50564,2,2,1,2,3,3,999999,999999,0,200,0,2,5,5,90,0,NA
50565,1,1,2,4,4,2,500,0,0,0,200,2,30,7,120,1,1
50566,2,1,1,1,4,3,300,0,0,100,0,2,4,5,120,5,5
50567,2,4,4,4,3,3,150,20,0,100,30,4,5,3,45,666,NA
50568,2,2,4,1,1,1,700,150,0,100,45,3,20,7,60,7,7
50569,2,1,1,2,1,1,500,0,0,200,30,2,5,4,60,3,3
50570,2,1,1,1,5,1,857,0,214,0,0,1,15,7,45,7,7
50571,2,1,1,1,5,1,300,50,200,200,200,4,15,4,90,7,4
50572,NA,4,5,4,5,4,107,0,0,85,0,6,99999,0,NA,666,NA
50573,2,1,1,3,5,4,400,150,50,400,20,2,5,5,60,5,5
50574,2,1,1,1,5,1,342,42,0,214,150,3,20,2,120,3,3
50575,1,1,1,3,5,4,400,50,0,400,0,3,8,3,60,3,3
50576,2,1,1,1,5,1,857,50,0,0,0,2,10,7,120,7,7
50577,1,1,1,2,1,1,400,0,500,200,0,2,5,7,60,7,7
50578,2,2,2,2,1,2,1500,214,0,857,0,1,10,7,120,7,7
50579,2,1,1,3,5,2,642,0,0,0,0,2,60,0,NA,7,7
50580,2,1,1,1,1,3,450,50,200,200,0,2,10,4,90,12,11
50581,2,1,1,1,5,1,650,0,0,0,100,2,5,7,60,7,7
50582,1,1,2,1,5,1,700,100,0,200,0,1,5,3,60,14,14
50583,NA,1,2,1,2,2,120,0,0,40,0,2,10,0,NA,666,NA
50584,2,3,2,3,5,3,600,100,200,200,30,2,15,4,60,3,3
50585,2,1,1,1,5,1,500,100,0,150,50,2,5,4,90,4,4
50586,2,1,1,3,5,1,800,100,0,428,0,3,10,5,60,3,2
50587,2,1,1,5,1,5,400,0,75,0,0,3,5,7,180,7,7
50588,2,1,1,3,1,4,428,64,0,20,0,2,3,7,90,17,17
50589,2,1,1,5,5,1,428,0,100,0,0,2,10,7,60,7,7
50590,2,1,2,2,5,2,642,0,0,24,60,2,10,7,60,7,7
50591,1,1,1,1,1,1,800,100,1000,400,40,2,5,5,60,14,14
50592,2,1,2,1,3,3,800,0,1200,100,0,2,20,7,60,7,7
50593,2,5,5,4,5,3,250,0,100,0,0,4,60,2,60,0,NA
50594,2,1,2,1,4,1,350,50,65,500,120,2,3,3,180,5,2
50595,2,2,3,2,2,2,700,0,0,50,0,1,5,6,150,6,6
50596,2,3,3,2,5,1,800,0,0,20,0,2,60,7,60,9,9
50597,2,1,2,3,2,2,300,75,150,100,50,3,10,4,60,7,4
50598,2,1,1,1,5,1,342,85,0,0,0,1,30,7,90,7,7
50599,2,1,3,2,5,3,900,50,0,125,300,1,120,3,60,0,NA
50600,2,1,1,3,5,1,1285,0,0,300,30,2,5,5,90,7,5
