"seqn","fsd032a","fsd032b","fsd032c","fsd032d","fsd032e","fsd032f","fsd041","fsd052","fsd061","fsd071","fsd081","fsd092","fsd102","fsd111","fsd122","fsd132","fsd141","fsd146","fsdhh","fsdad","fsdch","fsd151","fsd401","fsd411","fsd421","fsd431","fsq440","fsd451","fsq170","fsd170n","fsd180","fsd190","fsd200","fsq210","fsq220","fsq162","fsd650","fsd660","fsd670"
35067,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35068,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,1,1,1,48
35069,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35070,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35071,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35072,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,1,3,1,6,2,NA,0,2,NA,NA,NA
35073,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35074,2,2,2,2,2,2,2,NA,2,2,2,2,NA,2,2,NA,2,2,3,3,3,2,3,3,3,3,NA,NA,2,0,2,NA,NA,NA,NA,1,1,2,NA
35075,3,2,3,2,3,3,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,3,3,3,NA,2,2,0,2,NA,NA,NA,NA,1,NA,NA,NA
35076,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35077,3,2,2,NA,NA,NA,1,3,1,1,1,2,NA,NA,NA,NA,NA,NA,4,4,NA,2,2,2,2,2,1,1,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35078,1,1,2,1,2,2,2,NA,2,2,2,2,NA,2,2,NA,2,2,3,3,3,1,3,3,3,3,2,NA,1,1,2,NA,NA,200,NA,2,NA,NA,NA
35079,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35080,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35081,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35082,2,2,3,3,3,3,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,3,3,3,3,2,NA,2,0,2,NA,NA,NA,NA,1,NA,NA,NA
35083,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35084,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,2,NA,NA
35085,2,2,2,3,3,3,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35086,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35087,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35088,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35089,2,3,3,3,3,3,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,3,3,3,3,NA,2,1,1,1,12,1,79,NA,2,NA,NA,NA
35090,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35091,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35092,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35093,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,2,NA,NA
35094,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35095,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35096,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35097,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35098,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,1,NA,NA,NA
35099,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35100,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35101,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35102,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,1,1,1
35103,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,1,1,1,18
35104,2,2,2,2,2,3,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,3,3,3,NA,NA,2,0,2,NA,NA,NA,NA,1,1,1,1
35105,2,2,3,2,3,3,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,1,NA,NA,NA
35106,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,2,NA,NA
35107,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35108,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35109,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35110,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,1,1,2,8
35111,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35112,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35113,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,1,NA,NA,NA
35114,2,2,2,2,2,3,1,2,2,2,2,2,NA,2,2,NA,2,2,3,3,3,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35115,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,350,2,NA,NA,NA
35116,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35117,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35118,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,150,NA,1,1,NA,NA
35119,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35120,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35121,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35122,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,100,NA,NA,NA,NA
35123,2,2,2,2,2,3,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,3,3,3,NA,2,2,0,2,NA,NA,NA,NA,1,NA,NA,NA
35124,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35125,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,1,1,12,1,10,NA,NA,NA,NA,NA
35126,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35127,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,1,1,1,4,1,181,NA,1,NA,NA,NA
35128,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35129,2,3,3,1,3,3,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,NA,1,2,0,2,NA,NA,NA,NA,1,2,NA,NA
35130,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35131,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35132,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35133,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35134,1,1,1,NA,NA,NA,1,1,1,2,2,2,NA,NA,NA,NA,NA,NA,4,4,NA,1,3,3,3,3,2,NA,1,1,2,NA,NA,244,NA,2,NA,NA,NA
35135,2,3,3,3,3,3,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,3,3,3,3,2,NA,1,1,2,NA,NA,369,NA,2,NA,NA,NA
35136,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35137,1,2,2,2,2,2,2,NA,2,2,2,2,NA,2,2,NA,2,2,3,3,3,1,2,3,3,3,2,2,2,0,2,NA,NA,NA,NA,1,NA,NA,NA
35138,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,2,NA,NA
35139,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35140,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,1,1,1,18
35141,3,2,3,3,3,3,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,3,3,3,3,NA,NA,2,0,2,NA,NA,NA,NA,2,2,NA,NA
35142,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35143,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35144,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35145,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,1,2,NA,NA
35146,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35147,2,2,2,2,2,2,1,2,1,2,2,2,NA,2,2,NA,2,2,4,4,3,2,3,3,2,3,NA,2,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35148,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35149,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35150,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35151,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35152,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35153,2,2,2,2,2,3,1,2,1,1,2,2,NA,2,2,NA,2,2,4,4,3,1,2,3,3,3,2,2,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35154,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,8,1,380,NA,2,NA,NA,NA
35155,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35156,2,1,3,NA,NA,NA,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35157,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35158,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,2,NA,NA
35159,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,2,NA,NA
35160,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35161,2,3,3,3,3,3,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,3,3,3,3,2,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35162,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35163,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35164,2,2,2,3,3,3,1,3,1,2,2,2,NA,2,2,NA,2,2,3,3,1,2,3,3,3,3,NA,NA,2,0,2,NA,NA,NA,NA,2,2,NA,NA
35165,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35166,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35167,2,3,3,3,3,3,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,3,3,3,3,2,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35169,1,2,3,2,3,3,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,3,3,3,2,2,2,2,0,2,NA,NA,NA,NA,1,NA,NA,NA
35170,1,1,2,2,2,2,2,NA,2,2,2,2,NA,2,2,NA,2,2,3,3,3,2,3,3,2,3,NA,2,2,0,2,NA,NA,NA,NA,1,1,1,6
35171,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35172,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,2,NA,NA
35173,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35174,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35175,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35176,1,2,2,3,3,3,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,NA,NA,NA,NA,NA,NA,1,4,1,NA,NA,NA,0,2,2,NA,NA
35177,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,111,NA,2,NA,NA,NA
35178,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35179,2,3,3,3,3,3,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,3,3,3,3,NA,NA,1,2,1,12,1,270,NA,1,1,2,12
35180,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35181,2,2,3,NA,NA,NA,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,3,3,2,3,2,2,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35182,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,2,NA,NA
35183,1,1,1,NA,NA,NA,1,2,1,1,2,2,NA,NA,NA,NA,NA,NA,4,4,NA,1,2,2,2,3,2,2,1,2,1,3,1,274,NA,2,NA,NA,NA
35184,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,1,1,1,8
35185,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35186,2,3,3,3,3,3,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,3,3,3,3,2,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35187,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,1,7,1,12,1,620,NA,2,NA,NA,NA
35188,2,3,2,2,2,3,1,2,1,2,1,1,3,2,2,NA,2,2,4,4,3,1,2,2,2,3,1,2,1,2,2,NA,NA,171,NA,1,NA,NA,NA
35189,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,1,4,1,12,1,427,NA,2,NA,NA,NA
35190,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
35191,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35192,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,2,NA,NA
35193,1,1,2,2,2,3,2,NA,1,2,2,2,NA,2,2,NA,2,2,3,3,3,2,2,3,2,3,NA,2,2,0,2,NA,NA,NA,NA,1,1,1,7
35194,1,1,3,3,3,3,1,3,2,2,2,2,NA,2,2,NA,2,2,3,3,1,1,3,3,3,3,NA,NA,1,1,2,NA,NA,287,NA,2,2,NA,NA
35195,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,NA,NA,NA
35196,1,1,1,1,3,3,1,1,1,1,2,2,NA,2,2,NA,2,2,4,4,2,1,3,3,3,3,2,NA,2,0,2,NA,NA,NA,NA,1,NA,NA,NA
35197,2,2,2,2,2,2,2,NA,2,2,9,2,NA,2,2,NA,2,2,3,3,3,2,3,3,2,3,NA,2,1,4,2,NA,NA,400,NA,2,NA,NA,NA
